Bandit,Reward,Algorithm
1,3.0177312655090454,EpsilonGreedyBandit
2,1.8382870441131285,EpsilonGreedyBandit
3,5.15300202023212,EpsilonGreedyBandit
2,1.1358273285579126,EpsilonGreedyBandit
1,3.272684900807084,EpsilonGreedyBandit
3,3.2085676966775667,EpsilonGreedyBandit
3,2.8753932144087866,EpsilonGreedyBandit
3,3.34281191475974,EpsilonGreedyBandit
1,1.0959348458322933,EpsilonGreedyBandit
3,4.570467295437194,EpsilonGreedyBandit
3,3.8120308547420176,EpsilonGreedyBandit
2,3.7095582773531706,EpsilonGreedyBandit
1,0.07756595471879946,EpsilonGreedyBandit
2,3.2041350235546813,EpsilonGreedyBandit
3,3.174267214315038,EpsilonGreedyBandit
3,3.922022161833946,EpsilonGreedyBandit
2,2.626602939995489,EpsilonGreedyBandit
1,2.562071580637343,EpsilonGreedyBandit
0,1.6034592429528498,EpsilonGreedyBandit
2,1.8759485051619451,EpsilonGreedyBandit
3,4.595612974793218,EpsilonGreedyBandit
1,3.268307834084241,EpsilonGreedyBandit
2,3.858131879820883,EpsilonGreedyBandit
2,3.3247169032975443,EpsilonGreedyBandit
0,3.0307864738193326,EpsilonGreedyBandit
0,2.115855217601632,EpsilonGreedyBandit
0,0.7236176860614381,EpsilonGreedyBandit
0,2.660740854419676,EpsilonGreedyBandit
0,2.492826035236929,EpsilonGreedyBandit
1,-0.30754228055791755,EpsilonGreedyBandit
0,-0.8562523786739313,EpsilonGreedyBandit
1,1.840248699551376,EpsilonGreedyBandit
1,1.4502884813910932,EpsilonGreedyBandit
3,2.63372236345327,EpsilonGreedyBandit
1,2.5926527341156826,EpsilonGreedyBandit
3,2.87388652743247,EpsilonGreedyBandit
2,1.9628186508135035,EpsilonGreedyBandit
3,5.624701096849448,EpsilonGreedyBandit
1,1.2624467588083839,EpsilonGreedyBandit
0,2.2655406576938657,EpsilonGreedyBandit
0,0.03613163232105632,EpsilonGreedyBandit
0,1.7139666652345478,EpsilonGreedyBandit
3,5.015739285243578,EpsilonGreedyBandit
0,0.5307700693883267,EpsilonGreedyBandit
2,2.056713764700648,EpsilonGreedyBandit
0,1.213640512503791,EpsilonGreedyBandit
3,2.9538259949178225,EpsilonGreedyBandit
0,0.9981148018793038,EpsilonGreedyBandit
1,1.8322901851814595,EpsilonGreedyBandit
3,3.3763288812093766,EpsilonGreedyBandit
2,1.7885756252420633,EpsilonGreedyBandit
0,1.5310017682359804,EpsilonGreedyBandit
0,0.2653384905207731,EpsilonGreedyBandit
0,0.528501962378576,EpsilonGreedyBandit
1,1.7677733573318186,EpsilonGreedyBandit
3,5.797247258680702,EpsilonGreedyBandit
3,4.3810837404459315,EpsilonGreedyBandit
0,2.22754293562064,EpsilonGreedyBandit
3,4.483331265994066,EpsilonGreedyBandit
3,4.699511382507551,EpsilonGreedyBandit
0,-0.9392733066720997,EpsilonGreedyBandit
0,0.434261691232248,EpsilonGreedyBandit
3,2.93191306301836,EpsilonGreedyBandit
0,0.26427269102037587,EpsilonGreedyBandit
0,0.8271805016303126,EpsilonGreedyBandit
0,-0.8755391650527278,EpsilonGreedyBandit
3,2.504879856793146,EpsilonGreedyBandit
1,3.1006860851092277,EpsilonGreedyBandit
2,2.8469294080161474,EpsilonGreedyBandit
3,3.6824447577335047,EpsilonGreedyBandit
2,1.9633854099969044,EpsilonGreedyBandit
0,-0.7350643011567095,EpsilonGreedyBandit
0,0.4021240058068285,EpsilonGreedyBandit
3,2.450130014422806,EpsilonGreedyBandit
2,2.2637736555147843,EpsilonGreedyBandit
1,1.93332824221596,EpsilonGreedyBandit
2,2.92498834650126,EpsilonGreedyBandit
2,1.1668650046608058,EpsilonGreedyBandit
2,2.9401987223578776,EpsilonGreedyBandit
3,4.206654225407957,EpsilonGreedyBandit
2,1.6045552417329108,EpsilonGreedyBandit
3,3.06653704098459,EpsilonGreedyBandit
0,1.5402078245510111,EpsilonGreedyBandit
1,1.467642690396082,EpsilonGreedyBandit
0,1.6589006734989145,EpsilonGreedyBandit
1,2.5141405318827674,EpsilonGreedyBandit
3,3.7782570377431264,EpsilonGreedyBandit
1,3.328667629947563,EpsilonGreedyBandit
1,3.6302442501564407,EpsilonGreedyBandit
1,2.6801318413480413,EpsilonGreedyBandit
0,-0.46971424258281846,EpsilonGreedyBandit
0,2.556788798509766,EpsilonGreedyBandit
0,2.09455181395405,EpsilonGreedyBandit
2,1.8125544896797046,EpsilonGreedyBandit
2,3.650424033561064,EpsilonGreedyBandit
3,2.722404088111205,EpsilonGreedyBandit
1,1.7506712828359852,EpsilonGreedyBandit
2,2.1147242429419926,EpsilonGreedyBandit
0,-0.13069981072889014,EpsilonGreedyBandit
0,0.650586399897403,EpsilonGreedyBandit
0,-0.9458391315135457,EpsilonGreedyBandit
2,1.528445290792911,EpsilonGreedyBandit
0,-0.5752633066489732,EpsilonGreedyBandit
2,3.1320087915682717,EpsilonGreedyBandit
1,2.6075626167905037,EpsilonGreedyBandit
1,2.398822601613637,EpsilonGreedyBandit
3,3.9849171859873858,EpsilonGreedyBandit
0,1.5805730478369142,EpsilonGreedyBandit
1,1.1536354991827475,EpsilonGreedyBandit
2,2.199397750013671,EpsilonGreedyBandit
3,1.8067955571699965,EpsilonGreedyBandit
2,3.468545258471106,EpsilonGreedyBandit
1,-0.35322972536907216,EpsilonGreedyBandit
2,2.3488395802378723,EpsilonGreedyBandit
0,0.7807775389906692,EpsilonGreedyBandit
2,2.357617542099129,EpsilonGreedyBandit
1,1.621593824497141,EpsilonGreedyBandit
2,2.215823394983305,EpsilonGreedyBandit
1,0.2926850691213492,EpsilonGreedyBandit
3,4.142713490679955,EpsilonGreedyBandit
0,1.8097809087709593,EpsilonGreedyBandit
1,-0.5174282627176954,EpsilonGreedyBandit
2,2.412554198727796,EpsilonGreedyBandit
0,-1.41740236329011,EpsilonGreedyBandit
2,2.849436296804318,EpsilonGreedyBandit
2,3.8560243364731295,EpsilonGreedyBandit
1,1.6584014012901487,EpsilonGreedyBandit
1,1.366516033611997,EpsilonGreedyBandit
0,0.4373588118655686,EpsilonGreedyBandit
3,3.552352760555733,EpsilonGreedyBandit
1,2.3567802384230134,EpsilonGreedyBandit
3,5.432315034858845,EpsilonGreedyBandit
1,0.18215018073867206,EpsilonGreedyBandit
0,0.9177562161839793,EpsilonGreedyBandit
1,1.9446229300638225,EpsilonGreedyBandit
3,3.2928289104961976,EpsilonGreedyBandit
2,3.550136103097368,EpsilonGreedyBandit
3,5.8915994454260945,EpsilonGreedyBandit
0,1.193853953408913,EpsilonGreedyBandit
1,0.8714399977029903,EpsilonGreedyBandit
2,2.6864409171876464,EpsilonGreedyBandit
1,3.1113260839317416,EpsilonGreedyBandit
2,2.4933819776493324,EpsilonGreedyBandit
2,1.9769117659222888,EpsilonGreedyBandit
1,1.7656515003192879,EpsilonGreedyBandit
3,3.7730821322137382,EpsilonGreedyBandit
1,1.0736564893479987,EpsilonGreedyBandit
3,4.512042637273568,EpsilonGreedyBandit
1,2.106358259128477,EpsilonGreedyBandit
3,5.023696557689991,EpsilonGreedyBandit
0,1.5722344096123146,EpsilonGreedyBandit
0,1.2082590187636084,EpsilonGreedyBandit
1,3.780701763440665,EpsilonGreedyBandit
0,1.4257816312225928,EpsilonGreedyBandit
0,-0.11985929370348791,EpsilonGreedyBandit
3,3.8056868390270164,EpsilonGreedyBandit
0,1.118648331934738,EpsilonGreedyBandit
2,3.8654392319372204,EpsilonGreedyBandit
0,0.9699239305194792,EpsilonGreedyBandit
1,1.2235726224243306,EpsilonGreedyBandit
1,1.038808617026352,EpsilonGreedyBandit
0,2.4657953224823292,EpsilonGreedyBandit
2,2.7338346822190065,EpsilonGreedyBandit
3,3.714432657097418,EpsilonGreedyBandit
1,1.9530236576133984,EpsilonGreedyBandit
1,3.9464616669778136,EpsilonGreedyBandit
3,1.1481160241877837,EpsilonGreedyBandit
3,4.314031748779913,EpsilonGreedyBandit
1,2.097926156747862,EpsilonGreedyBandit
0,-0.3867756715413062,EpsilonGreedyBandit
1,0.2972098967644756,EpsilonGreedyBandit
0,2.832080345145071,EpsilonGreedyBandit
1,1.2300418543431428,EpsilonGreedyBandit
2,4.487663692554186,EpsilonGreedyBandit
2,0.022266110711933074,EpsilonGreedyBandit
0,0.868971955692851,EpsilonGreedyBandit
2,2.414515021191156,EpsilonGreedyBandit
3,3.046398988234782,EpsilonGreedyBandit
3,3.278579232793899,EpsilonGreedyBandit
3,2.3192371072589046,EpsilonGreedyBandit
2,3.2382594432119247,EpsilonGreedyBandit
1,2.24093881074405,EpsilonGreedyBandit
2,3.3368783380490914,EpsilonGreedyBandit
1,1.5188170705025623,EpsilonGreedyBandit
3,5.106196280841954,EpsilonGreedyBandit
0,1.5136593364187791,EpsilonGreedyBandit
2,3.8093230148853774,EpsilonGreedyBandit
3,4.6097886243908235,EpsilonGreedyBandit
2,2.156147223624295,EpsilonGreedyBandit
2,1.0259895961117715,EpsilonGreedyBandit
2,3.600197140986409,EpsilonGreedyBandit
2,4.006226926322019,EpsilonGreedyBandit
0,0.34343615699822416,EpsilonGreedyBandit
2,4.658254607238063,EpsilonGreedyBandit
0,0.6215087006876059,EpsilonGreedyBandit
3,3.250122741910266,EpsilonGreedyBandit
2,1.3961235867373507,EpsilonGreedyBandit
0,-1.138071663969828,EpsilonGreedyBandit
2,4.101855002952197,EpsilonGreedyBandit
3,2.7887596456833847,EpsilonGreedyBandit
1,0.6035368543320916,EpsilonGreedyBandit
0,0.5549098696985674,EpsilonGreedyBandit
3,3.373531498966593,EpsilonGreedyBandit
0,1.2849753550853376,EpsilonGreedyBandit
1,2.658898918611569,EpsilonGreedyBandit
2,2.1592359005887847,EpsilonGreedyBandit
0,-0.7789697156380717,EpsilonGreedyBandit
3,3.7822824227749883,EpsilonGreedyBandit
1,1.6822433662190768,EpsilonGreedyBandit
3,3.971746506844007,EpsilonGreedyBandit
1,2.304509506527291,EpsilonGreedyBandit
1,1.0829613898021313,EpsilonGreedyBandit
0,0.03741037766811639,EpsilonGreedyBandit
3,4.546117352108456,EpsilonGreedyBandit
0,1.6201673339558214,EpsilonGreedyBandit
0,2.8130600510343013,EpsilonGreedyBandit
0,2.0293868681016463,EpsilonGreedyBandit
2,4.239787754528713,EpsilonGreedyBandit
3,4.388708999398401,EpsilonGreedyBandit
0,1.98599523339465,EpsilonGreedyBandit
3,2.5226119278025534,EpsilonGreedyBandit
0,0.3537447486330145,EpsilonGreedyBandit
0,1.5250108705221894,EpsilonGreedyBandit
3,5.930707385559714,EpsilonGreedyBandit
1,-0.14404045232382678,EpsilonGreedyBandit
1,1.3675628385923613,EpsilonGreedyBandit
0,2.3549446018502644,EpsilonGreedyBandit
1,1.1841423924483503,EpsilonGreedyBandit
1,2.6723088954328498,EpsilonGreedyBandit
3,5.964040678642258,EpsilonGreedyBandit
2,2.469149956986876,EpsilonGreedyBandit
3,3.372078754322657,EpsilonGreedyBandit
0,0.3513462815904683,EpsilonGreedyBandit
0,2.3712931963824158,EpsilonGreedyBandit
1,2.2568306667622093,EpsilonGreedyBandit
1,1.5116013944273772,EpsilonGreedyBandit
0,1.9491094523059465,EpsilonGreedyBandit
3,3.767628323267958,EpsilonGreedyBandit
3,4.130823945750461,EpsilonGreedyBandit
0,0.402707808171231,EpsilonGreedyBandit
2,2.9726263069285386,EpsilonGreedyBandit
0,0.6706682601774673,EpsilonGreedyBandit
1,3.0513475780844947,EpsilonGreedyBandit
2,3.466317266183278,EpsilonGreedyBandit
1,1.4516921682507402,EpsilonGreedyBandit
3,2.643705095017703,EpsilonGreedyBandit
3,4.5729168190230425,EpsilonGreedyBandit
2,2.6028032577868374,EpsilonGreedyBandit
3,2.849348617988992,EpsilonGreedyBandit
0,1.585191694150025,EpsilonGreedyBandit
3,5.175145223843765,EpsilonGreedyBandit
1,4.8059225135406525,EpsilonGreedyBandit
2,3.9528360992756553,EpsilonGreedyBandit
0,0.08926364361003603,EpsilonGreedyBandit
3,4.807956344312055,EpsilonGreedyBandit
0,2.201450206131417,EpsilonGreedyBandit
3,5.481153110089498,EpsilonGreedyBandit
2,3.335107302057048,EpsilonGreedyBandit
3,2.882532354713881,EpsilonGreedyBandit
1,0.04900032141157906,EpsilonGreedyBandit
3,3.6576642408111812,EpsilonGreedyBandit
2,4.390764084958694,EpsilonGreedyBandit
0,1.6719677884188635,EpsilonGreedyBandit
1,-0.3527510774123761,EpsilonGreedyBandit
1,0.9905302681868335,EpsilonGreedyBandit
2,1.0450049776716552,EpsilonGreedyBandit
2,1.185574851933028,EpsilonGreedyBandit
3,5.010725834397261,EpsilonGreedyBandit
3,4.624108413312493,EpsilonGreedyBandit
3,4.751844994764508,EpsilonGreedyBandit
0,1.4766624368370347,EpsilonGreedyBandit
2,2.639979552775438,EpsilonGreedyBandit
1,1.3539649413476984,EpsilonGreedyBandit
3,2.996655396286667,EpsilonGreedyBandit
3,3.0303426893032404,EpsilonGreedyBandit
3,3.511124599506981,EpsilonGreedyBandit
3,3.1819281218161612,EpsilonGreedyBandit
2,1.7373040036746927,EpsilonGreedyBandit
3,5.513912292441774,EpsilonGreedyBandit
3,5.158522659370187,EpsilonGreedyBandit
2,3.7232141906793244,EpsilonGreedyBandit
0,1.9388000415738191,EpsilonGreedyBandit
1,0.5489333300671471,EpsilonGreedyBandit
0,1.6836055861068673,EpsilonGreedyBandit
2,3.460203527889576,EpsilonGreedyBandit
3,3.6402013756115212,EpsilonGreedyBandit
3,5.514212495698569,EpsilonGreedyBandit
0,1.9693396994946966,EpsilonGreedyBandit
2,3.375849834141515,EpsilonGreedyBandit
2,3.6601339681450344,EpsilonGreedyBandit
3,5.758824058846784,EpsilonGreedyBandit
2,3.3442105380205174,EpsilonGreedyBandit
2,2.8281455607271884,EpsilonGreedyBandit
2,2.9516036304374005,EpsilonGreedyBandit
1,4.007564965375617,EpsilonGreedyBandit
1,3.19486323386608,EpsilonGreedyBandit
3,4.3097344956388675,EpsilonGreedyBandit
1,0.4821010187109147,EpsilonGreedyBandit
2,2.902147076517159,EpsilonGreedyBandit
1,2.025895736766845,EpsilonGreedyBandit
3,3.333600568562209,EpsilonGreedyBandit
0,0.13166630106074628,EpsilonGreedyBandit
2,4.135930687264401,EpsilonGreedyBandit
2,3.932301242890095,EpsilonGreedyBandit
3,4.293185622759474,EpsilonGreedyBandit
1,1.3323412294883719,EpsilonGreedyBandit
1,1.7645363213130385,EpsilonGreedyBandit
0,1.1564371332377268,EpsilonGreedyBandit
2,4.000869791531183,EpsilonGreedyBandit
2,2.680013745649433,EpsilonGreedyBandit
0,1.8198308360548896,EpsilonGreedyBandit
3,4.520129463468332,EpsilonGreedyBandit
2,2.842922512688466,EpsilonGreedyBandit
1,1.8789872861249715,EpsilonGreedyBandit
3,6.00120286119297,EpsilonGreedyBandit
2,3.344367530849476,EpsilonGreedyBandit
2,3.4964535843684272,EpsilonGreedyBandit
3,4.63101413927046,EpsilonGreedyBandit
0,-0.3378674588543653,EpsilonGreedyBandit
3,4.13339121779754,EpsilonGreedyBandit
0,0.4604727063227939,EpsilonGreedyBandit
2,3.701223851104871,EpsilonGreedyBandit
0,2.881521256110209,EpsilonGreedyBandit
2,2.617357073822899,EpsilonGreedyBandit
2,2.972361929908307,EpsilonGreedyBandit
2,2.5890550541811796,EpsilonGreedyBandit
2,4.688324449970628,EpsilonGreedyBandit
2,3.3558989809296076,EpsilonGreedyBandit
3,4.634188570320129,EpsilonGreedyBandit
0,-0.7061013029789005,EpsilonGreedyBandit
2,4.1110042719128135,EpsilonGreedyBandit
2,4.011635189248167,EpsilonGreedyBandit
0,0.29840851457875495,EpsilonGreedyBandit
2,3.85834947678362,EpsilonGreedyBandit
3,3.3755601595229887,EpsilonGreedyBandit
3,2.3741314240225524,EpsilonGreedyBandit
0,1.9333133561632347,EpsilonGreedyBandit
3,4.101309868307373,EpsilonGreedyBandit
1,0.9490715098616551,EpsilonGreedyBandit
2,3.328711698781862,EpsilonGreedyBandit
1,1.6689172936133954,EpsilonGreedyBandit
0,1.6542552157875916,EpsilonGreedyBandit
3,4.598927527569497,EpsilonGreedyBandit
2,1.2819365353964962,EpsilonGreedyBandit
1,3.893236124620131,EpsilonGreedyBandit
0,-0.8855656820651643,EpsilonGreedyBandit
0,2.1092219058255335,EpsilonGreedyBandit
1,1.8358329389531225,EpsilonGreedyBandit
3,2.862602711258244,EpsilonGreedyBandit
3,4.066617173942543,EpsilonGreedyBandit
1,3.583121813294054,EpsilonGreedyBandit
3,3.7052165094278227,EpsilonGreedyBandit
1,1.6482003208915406,EpsilonGreedyBandit
3,3.4315126267981557,EpsilonGreedyBandit
1,0.22618253066380656,EpsilonGreedyBandit
1,2.4670937282625447,EpsilonGreedyBandit
1,1.6028668694822934,EpsilonGreedyBandit
0,0.5658342427602827,EpsilonGreedyBandit
3,5.176150581120516,EpsilonGreedyBandit
2,2.328735855967448,EpsilonGreedyBandit
3,2.2705079068583562,EpsilonGreedyBandit
1,2.1587586476667573,EpsilonGreedyBandit
2,4.581963433188801,EpsilonGreedyBandit
1,2.879787029623161,EpsilonGreedyBandit
2,3.6450547409703056,EpsilonGreedyBandit
1,1.3583119784228597,EpsilonGreedyBandit
0,-1.1140438286915213,EpsilonGreedyBandit
3,5.327102592320768,EpsilonGreedyBandit
3,2.8010498902583745,EpsilonGreedyBandit
2,3.119677183899693,EpsilonGreedyBandit
2,3.09187096238187,EpsilonGreedyBandit
1,1.497562941708758,EpsilonGreedyBandit
1,1.9596102584290125,EpsilonGreedyBandit
3,1.8058227414030878,EpsilonGreedyBandit
3,3.3488556737834463,EpsilonGreedyBandit
0,1.5354292607701325,EpsilonGreedyBandit
1,2.1485481370051493,EpsilonGreedyBandit
2,2.858036149654621,EpsilonGreedyBandit
0,1.9770244833585573,EpsilonGreedyBandit
0,1.94044463153127,EpsilonGreedyBandit
3,3.779544927459281,EpsilonGreedyBandit
0,-0.40406737932108117,EpsilonGreedyBandit
1,2.038999763880146,EpsilonGreedyBandit
1,-0.6905882264698189,EpsilonGreedyBandit
2,2.220975776532156,EpsilonGreedyBandit
0,0.7685581939038435,EpsilonGreedyBandit
3,4.025409303508405,EpsilonGreedyBandit
3,4.072163046611509,EpsilonGreedyBandit
3,3.7321447650452018,EpsilonGreedyBandit
3,2.439477693278911,EpsilonGreedyBandit
1,2.242299265363133,EpsilonGreedyBandit
1,1.819409058768227,EpsilonGreedyBandit
3,3.0352394955115996,EpsilonGreedyBandit
1,1.806230528977142,EpsilonGreedyBandit
3,3.599498930879664,EpsilonGreedyBandit
1,0.8295747670921378,EpsilonGreedyBandit
3,7.504543569005717,EpsilonGreedyBandit
1,-0.9957651676855721,EpsilonGreedyBandit
0,-0.9017528746173757,EpsilonGreedyBandit
1,1.4324781785952085,EpsilonGreedyBandit
1,2.376773432942552,EpsilonGreedyBandit
2,2.47075641364796,EpsilonGreedyBandit
1,3.8044433255465684,EpsilonGreedyBandit
3,5.810787434279219,EpsilonGreedyBandit
1,2.832601242239595,EpsilonGreedyBandit
1,2.2587500119449015,EpsilonGreedyBandit
3,4.179635154183473,EpsilonGreedyBandit
2,0.5173066838305482,EpsilonGreedyBandit
3,2.2334137988174376,EpsilonGreedyBandit
0,0.517593630366658,EpsilonGreedyBandit
3,4.166867254589332,EpsilonGreedyBandit
1,2.3836411107721687,EpsilonGreedyBandit
2,2.248032961528593,EpsilonGreedyBandit
3,3.9065364190849605,EpsilonGreedyBandit
0,2.1927612089888457,EpsilonGreedyBandit
0,1.2063736181614182,EpsilonGreedyBandit
1,2.657158831348405,EpsilonGreedyBandit
0,1.952259472005112,EpsilonGreedyBandit
3,3.3213978404763176,EpsilonGreedyBandit
2,2.3408866210619994,EpsilonGreedyBandit
1,4.11649771047233,EpsilonGreedyBandit
0,1.4226960528115775,EpsilonGreedyBandit
1,3.0446315558620913,EpsilonGreedyBandit
3,3.826324955731716,EpsilonGreedyBandit
2,2.6907349774600906,EpsilonGreedyBandit
0,-0.7990934698550447,EpsilonGreedyBandit
3,2.778856819309755,EpsilonGreedyBandit
1,1.1901140976533444,EpsilonGreedyBandit
2,3.4036963247865653,EpsilonGreedyBandit
2,2.8206260900743874,EpsilonGreedyBandit
2,2.6168183039497386,EpsilonGreedyBandit
0,1.3664591856967097,EpsilonGreedyBandit
3,1.3204776376984193,EpsilonGreedyBandit
2,2.915082343741685,EpsilonGreedyBandit
1,0.9596492376772827,EpsilonGreedyBandit
1,2.8228294974877284,EpsilonGreedyBandit
0,1.1933908985497073,EpsilonGreedyBandit
0,1.0559514954656954,EpsilonGreedyBandit
1,1.6443413901244721,EpsilonGreedyBandit
0,1.7113885762565844,EpsilonGreedyBandit
2,3.2164877681254724,EpsilonGreedyBandit
1,0.19068808378245006,EpsilonGreedyBandit
2,3.4051087292308866,EpsilonGreedyBandit
1,2.825314468785136,EpsilonGreedyBandit
0,0.04583080694705466,EpsilonGreedyBandit
2,3.2607615396584344,EpsilonGreedyBandit
1,2.114253894129869,EpsilonGreedyBandit
3,4.272693117336494,EpsilonGreedyBandit
3,3.2794498635860956,EpsilonGreedyBandit
2,2.976029012791464,EpsilonGreedyBandit
0,0.690253815829766,EpsilonGreedyBandit
3,4.643367145625955,EpsilonGreedyBandit
0,-0.14260923122090574,EpsilonGreedyBandit
3,4.728305459379674,EpsilonGreedyBandit
0,0.5781473321856941,EpsilonGreedyBandit
2,2.6701315576969997,EpsilonGreedyBandit
0,1.044725761931501,EpsilonGreedyBandit
3,4.4172216193554155,EpsilonGreedyBandit
3,5.307741812353777,EpsilonGreedyBandit
3,2.4898226096561613,EpsilonGreedyBandit
0,1.3232215073558178,EpsilonGreedyBandit
0,0.4052815838186249,EpsilonGreedyBandit
0,1.513935601694886,EpsilonGreedyBandit
1,2.7308443794457546,EpsilonGreedyBandit
2,1.7714237499570635,EpsilonGreedyBandit
3,4.59682833333844,EpsilonGreedyBandit
2,2.0683004499830817,EpsilonGreedyBandit
2,2.6453609234815745,EpsilonGreedyBandit
3,4.887292789139994,EpsilonGreedyBandit
3,3.8137316813249176,EpsilonGreedyBandit
3,3.4778532375999958,EpsilonGreedyBandit
2,1.8885484517834312,EpsilonGreedyBandit
2,2.3191610362439756,EpsilonGreedyBandit
2,3.5304810011255223,EpsilonGreedyBandit
0,-0.04584921991663227,EpsilonGreedyBandit
2,1.4498999503294459,EpsilonGreedyBandit
3,4.891319767305373,EpsilonGreedyBandit
